,image_path,label,valence,arousal,dominance,bbox_x1,bbox_y1,bbox_x2,bbox_y2,fullpath,img_label,crop_label
420,framesdb/images/frame_hdepjixs67t3l4zo.jpg,Doubt/Confusion,0.4,0.4,0.8,36,18,122,128,emotic/emotic/images/framesdb/images/frame_hdepjixs67t3l4zo.jpg,Happiness,Sadness
421,mscoco/images/COCO_train2014_000000002842.jpg,Doubt/Confusion,0.5,0.6,0.5,359,124,547,435,emotic/emotic/images/mscoco/images/COCO_train2014_000000002842.jpg,Mercedes-Benz,Happiness
422,emodb_small/images/85e4yd4bqerachtx4a.jpg,Doubt/Confusion,0.4,0.4,0.5,4,2,203,320,emotic/emotic/images/emodb_small/images/85e4yd4bqerachtx4a.jpg,Doubt/Confusion,Fatigue
423,mscoco/images/COCO_train2014_000000206801.jpg,Doubt/Confusion,0.4,0.7,0.4,95,23,555,419,emotic/emotic/images/mscoco/images/COCO_train2014_000000206801.jpg,Surprise,Sensitivity
424,mscoco/images/COCO_train2014_000000104888.jpg,Doubt/Confusion,0.4,0.4,0.4,196,43,436,422,emotic/emotic/images/mscoco/images/COCO_train2014_000000104888.jpg,Sensitivity,Confidence
425,mscoco/images/COCO_train2014_000000183538.jpg,Doubt/Confusion,0.6,0.4,0.6,195,82,351,247,emotic/emotic/images/mscoco/images/COCO_train2014_000000183538.jpg,Disconnection,Sensitivity
426,mscoco/images/COCO_val2014_000000259497.jpg,Doubt/Confusion,0.7,0.3,0.9,376,312,598,543,emotic/emotic/images/mscoco/images/COCO_val2014_000000259497.jpg,Happiness,Sadness
427,mscoco/images/COCO_val2014_000000511066.jpg,Doubt/Confusion,0.4,0.3,0.9,321,24,481,354,emotic/emotic/images/mscoco/images/COCO_val2014_000000511066.jpg,Surprise,Confidence
428,framesdb/images/frame_5zvm7jv460br8d5g.jpg,Doubt/Confusion,0.8,0.4,0.8,302,398,371,507,emotic/emotic/images/framesdb/images/frame_5zvm7jv460br8d5g.jpg,Sensitivity,Suffering
429,mscoco/images/COCO_val2014_000000102517.jpg,Doubt/Confusion,0.2,0.5,0.6,166,61,628,420,emotic/emotic/images/mscoco/images/COCO_val2014_000000102517.jpg,Doubt/Confusion,Disconnection
430,emodb_small/images/68ywy6tv3qzjmyl3ip.jpg,Doubt/Confusion,0.3,0.4,0.4,2,3,195,255,emotic/emotic/images/emodb_small/images/68ywy6tv3qzjmyl3ip.jpg,Doubt/Confusion,Doubt/Confusion
431,emodb_small/images/awm6wf1u8hehkvpl9r.jpg,Doubt/Confusion,0.5,0.4,0.6,101,2,296,305,emotic/emotic/images/emodb_small/images/awm6wf1u8hehkvpl9r.jpg,Doubt/Confusion,Happiness
432,ade20k/images/sun_avvemgvxatrpclie.jpg,Doubt/Confusion,0.5,0.4,0.6,27,35,75,135,emotic/emotic/images/ade20k/images/sun_avvemgvxatrpclie.jpg,Anticipation,Excitement
433,mscoco/images/COCO_train2014_000000077012.jpg,Doubt/Confusion,0.5,0.4,0.7,15,267,329,498,emotic/emotic/images/mscoco/images/COCO_train2014_000000077012.jpg,Yearning,Sadness
434,mscoco/images/COCO_val2014_000000247317.jpg,Doubt/Confusion,0.6,0.3,0.8,54,120,252,340,emotic/emotic/images/mscoco/images/COCO_val2014_000000247317.jpg,Pleasure,Happiness
435,ade20k/images/sun_bcqhfikrglmxqdqc.jpg,Doubt/Confusion,0.5,0.4,0.5,834,277,1083,740,emotic/emotic/images/ade20k/images/sun_bcqhfikrglmxqdqc.jpg,Excitement,Disconnection
436,mscoco/images/COCO_val2014_000000479808.jpg,Doubt/Confusion,0.4,0.5,0.5,302,67,588,479,emotic/emotic/images/mscoco/images/COCO_val2014_000000479808.jpg,Doubt/Confusion,Pleasure
437,mscoco/images/COCO_train2014_000000570738.jpg,Doubt/Confusion,0.6,0.7,0.8,374,202,476,452,emotic/emotic/images/mscoco/images/COCO_train2014_000000570738.jpg,Excitement,Anger
438,emodb_small/images/8envv4lus044d68bse.jpg,Doubt/Confusion,0.3,0.4,0.3,12,0,588,443,emotic/emotic/images/emodb_small/images/8envv4lus044d68bse.jpg,Doubt/Confusion,Doubt/Confusion
439,framesdb/images/frame_7src19u0l6oz4fv2.jpg,Doubt/Confusion,0.5,0.6,0.4,32,293,82,427,emotic/emotic/images/framesdb/images/frame_7src19u0l6oz4fv2.jpg,Excitement,Disquietment
440,mscoco/images/COCO_train2014_000000050161.jpg,Doubt/Confusion,0.3,0.3,0.3,117,90,235,386,emotic/emotic/images/mscoco/images/COCO_train2014_000000050161.jpg,Confidence,Disconnection
441,mscoco/images/COCO_val2014_000000488086.jpg,Doubt/Confusion,0.5,0.4,0.7,40,221,304,413,emotic/emotic/images/mscoco/images/COCO_val2014_000000488086.jpg,Fatigue,Fatigue
442,mscoco/images/COCO_train2014_000000575133.jpg,Doubt/Confusion,0.3,0.4,0.4,33,81,284,415,emotic/emotic/images/mscoco/images/COCO_train2014_000000575133.jpg,Sadness,Sadness
443,framesdb/images/frame_h7mbqmbmbdrl7hwp.jpg,Doubt/Confusion,0.7,0.6,0.7,456,214,514,382,emotic/emotic/images/framesdb/images/frame_h7mbqmbmbdrl7hwp.jpg,Anticipation,Pleasure
444,framesdb/images/frame_h7mbqmbmbdrl7hwp.jpg,Doubt/Confusion,0.6,0.3,0.4,377,209,440,403,emotic/emotic/images/framesdb/images/frame_h7mbqmbmbdrl7hwp.jpg,Excitement,Fatigue
445,mscoco/images/COCO_train2014_000000552895.jpg,Doubt/Confusion,0.6,0.4,0.7,113,31,386,370,emotic/emotic/images/mscoco/images/COCO_train2014_000000552895.jpg,Happiness,Surprise
446,mscoco/images/COCO_train2014_000000144388.jpg,Doubt/Confusion,0.7,0.7,0.7,49,112,216,450,emotic/emotic/images/mscoco/images/COCO_train2014_000000144388.jpg,Happiness,Happiness
447,framesdb/images/frame_cypxzomjoyjmel85.jpg,Doubt/Confusion,0.4,0.8,0.3,65,110,271,511,emotic/emotic/images/framesdb/images/frame_cypxzomjoyjmel85.jpg,Anticipation,Sensitivity
448,framesdb/images/frame_i1b36c5f7mf4oqnm.jpg,Doubt/Confusion,0.6,0.7,0.7,653,254,794,644,emotic/emotic/images/framesdb/images/frame_i1b36c5f7mf4oqnm.jpg,Confidence,Confidence
449,emodb_small/images/6ru9myoiseatt9m1g2.jpg,Doubt/Confusion,0.3,0.3,0.4,17,2,315,160,emotic/emotic/images/emodb_small/images/6ru9myoiseatt9m1g2.jpg,Disquietment,Disquietment
450,mscoco/images/COCO_train2014_000000543201.jpg,Doubt/Confusion,0.5,0.7,0.4,336,34,441,355,emotic/emotic/images/mscoco/images/COCO_train2014_000000543201.jpg,Happiness,Sensitivity
451,mscoco/images/COCO_train2014_000000027307.jpg,Doubt/Confusion,0.7,1.0,1.0,88,47,188,279,emotic/emotic/images/mscoco/images/COCO_train2014_000000027307.jpg,Confidence,Confidence
452,framesdb/images/frame_h5s6co5aguuad887.jpg,Doubt/Confusion,0.5,0.6,0.6,250,223,321,411,emotic/emotic/images/framesdb/images/frame_h5s6co5aguuad887.jpg,Chanel,Sensitivity
453,mscoco/images/COCO_train2014_000000488138.jpg,Doubt/Confusion,0.3,0.2,0.2,43,45,361,395,emotic/emotic/images/mscoco/images/COCO_train2014_000000488138.jpg,Sadness,Sadness
454,mscoco/images/COCO_train2014_000000197503.jpg,Doubt/Confusion,0.6,0.4,0.6,310,60,478,405,emotic/emotic/images/mscoco/images/COCO_train2014_000000197503.jpg,Excitement,Anticipation
455,mscoco/images/COCO_train2014_000000569889.jpg,Doubt/Confusion,0.6,0.5,0.7,243,68,362,427,emotic/emotic/images/mscoco/images/COCO_train2014_000000569889.jpg,Anticipation,Fear
456,framesdb/images/frame_95x221h7yj814qxc.jpg,Disconnection,,,,1757,625,1900,910,emotic/emotic/images/framesdb/images/frame_95x221h7yj814qxc.jpg,Pleasure,Pleasure
457,mscoco/images/COCO_train2014_000000022683.jpg,Disconnection,0.6,0.7,0.7,93,44,370,370,emotic/emotic/images/mscoco/images/COCO_train2014_000000022683.jpg,POLICE,Police
458,mscoco/images/COCO_val2014_000000508538.jpg,Disconnection,0.4,0.6,0.5,157,89,262,339,emotic/emotic/images/mscoco/images/COCO_val2014_000000508538.jpg,Happiness,Excitement
459,framesdb/images/frame_8bcjgl84a80cguy5.jpg,Disconnection,0.7,0.4,0.7,144,104,296,320,emotic/emotic/images/framesdb/images/frame_8bcjgl84a80cguy5.jpg,Pleasure,Anticipation
460,framesdb/images/frame_fvot32utqi78m926.jpg,Disconnection,0.5,0.3,0.3,802,659,885,901,emotic/emotic/images/framesdb/images/frame_fvot32utqi78m926.jpg,Serenity,Pleasure
461,mscoco/images/COCO_train2014_000000202906.jpg,Disconnection,0.8,0.4,0.7,110,151,229,294,emotic/emotic/images/mscoco/images/COCO_train2014_000000202906.jpg,Pleasure,Sensitivity
462,framesdb/images/frame_8add2r7r1w3oj417.jpg,Disconnection,0.6,0.4,0.7,932,307,1094,510,emotic/emotic/images/framesdb/images/frame_8add2r7r1w3oj417.jpg,Fear,Sensitivity
463,mscoco/images/COCO_val2014_000000505818.jpg,Disconnection,0.5,0.2,0.5,205,189,379,339,emotic/emotic/images/mscoco/images/COCO_val2014_000000505818.jpg,Anticipation,Pleasure
464,framesdb/images/frame_e2f1a6s2780ils40.jpg,Disconnection,0.5,0.4,0.8,341,643,452,781,emotic/emotic/images/framesdb/images/frame_e2f1a6s2780ils40.jpg,Pleasure,Doubt/Confusion
465,mscoco/images/COCO_train2014_000000205131.jpg,Disconnection,0.6,0.4,0.6,440,66,578,421,emotic/emotic/images/mscoco/images/COCO_train2014_000000205131.jpg,Happiness,Confidence
466,framesdb/images/frame_7diuhdr9mxx153xs.jpg,Disconnection,0.5,0.5,0.5,590,473,648,624,emotic/emotic/images/framesdb/images/frame_7diuhdr9mxx153xs.jpg,Sushi,Disconnection
467,mscoco/images/COCO_train2014_000000046473.jpg,Disconnection,0.5,0.5,0.4,237,70,376,379,emotic/emotic/images/mscoco/images/COCO_train2014_000000046473.jpg,Anticipation,Confidence
468,framesdb/images/frame_dqx3pak8cayina6c.jpg,Disconnection,,,,396,572,629,1306,emotic/emotic/images/framesdb/images/frame_dqx3pak8cayina6c.jpg,Excitement,Confidence
469,emodb_small/images/85e4yd4bqerachtx4a.jpg,Disconnection,0.4,0.4,0.4,507,13,712,302,emotic/emotic/images/emodb_small/images/85e4yd4bqerachtx4a.jpg,Doubt/Confusion,Fatigue
470,framesdb/images/frame_cmwvbpa676fz8xne.jpg,Disconnection,,,,559,15,639,419,emotic/emotic/images/framesdb/images/frame_cmwvbpa676fz8xne.jpg,Happiness,Surprise
471,framesdb/images/frame_eqqloog40nrqm6m0.jpg,Disconnection,0.7,0.8,0.8,414,146,454,260,emotic/emotic/images/framesdb/images/frame_eqqloog40nrqm6m0.jpg,Happiness,Pleasure
472,framesdb/images/frame_d998hookcg6inu0j.jpg,Disconnection,0.5,0.2,0.9,244,145,583,510,emotic/emotic/images/framesdb/images/frame_d998hookcg6inu0j.jpg,Engagement,Anger
473,mscoco/images/COCO_val2014_000000531061.jpg,Disconnection,0.4,0.6,0.2,196,38,360,237,emotic/emotic/images/mscoco/images/COCO_val2014_000000531061.jpg,Excitement,Pleasure
474,framesdb/images/frame_d8e8zt0xx79rhd3a.jpg,Disconnection,0.5,0.5,0.6,1506,560,1757,1032,emotic/emotic/images/framesdb/images/frame_d8e8zt0xx79rhd3a.jpg,Happiness,Pleasure
475,framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Disconnection,,,,3050,735,3702,2287,emotic/emotic/images/framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Sensoryoverload,Sadness
476,framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Disconnection,,,,1,535,535,1862,emotic/emotic/images/framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Happiness,Anger
477,framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Disconnection,0.5,0.4,0.5,3566,611,3793,982,emotic/emotic/images/framesdb/images/frame_dy0xnq4fy1sn1ra8.jpg,Excitement,Pleasure
478,framesdb/images/frame_kz4qbgr5rna0vfaf.jpg,Disconnection,0.5,0.3,0.6,357,125,397,203,emotic/emotic/images/framesdb/images/frame_kz4qbgr5rna0vfaf.jpg,Engagement,Confidence
479,framesdb/images/frame_7s5y7yti09w5wwo4.jpg,Disconnection,0.5,0.5,0.6,450,255,522,435,emotic/emotic/images/framesdb/images/frame_7s5y7yti09w5wwo4.jpg,Happiness,Sensitivity
480,framesdb/images/frame_5trqiebh1s6h9lg6.jpg,Disconnection,0.5,0.3,0.3,1933,269,2214,906,emotic/emotic/images/framesdb/images/frame_5trqiebh1s6h9lg6.jpg,Excitement,Sympathy
481,framesdb/images/frame_5trqiebh1s6h9lg6.jpg,Disconnection,0.5,0.5,0.4,1877,485,2019,886,emotic/emotic/images/framesdb/images/frame_5trqiebh1s6h9lg6.jpg,Confidence,Sadness
482,mscoco/images/COCO_train2014_000000033631.jpg,Disconnection,0.6,0.4,0.7,365,36,533,386,emotic/emotic/images/mscoco/images/COCO_train2014_000000033631.jpg,Fatigue,Sadness
483,framesdb/images/frame_78cvnjrqof09ixds.jpg,Disconnection,0.5,0.4,0.6,85,134,348,367,emotic/emotic/images/framesdb/images/frame_78cvnjrqof09ixds.jpg,Disconnection,Fear
484,mscoco/images/COCO_train2014_000000499425.jpg,Disconnection,0.5,0.4,0.8,190,28,476,420,emotic/emotic/images/mscoco/images/COCO_train2014_000000499425.jpg,Surprise,Excitement
485,framesdb/images/frame_9931k2p1ko1u30qy.jpg,Disconnection,0.5,0.6,0.4,210,349,621,805,emotic/emotic/images/framesdb/images/frame_9931k2p1ko1u30qy.jpg,Happiness,Pleasure
486,mscoco/images/COCO_val2014_000000168491.jpg,Disconnection,0.5,0.5,0.5,345,81,534,372,emotic/emotic/images/mscoco/images/COCO_val2014_000000168491.jpg,Anticipation,Excitement
487,framesdb/images/frame_746ku2c3z5y835ti.jpg,Disconnection,0.5,0.4,0.6,1,268,198,1099,emotic/emotic/images/framesdb/images/frame_746ku2c3z5y835ti.jpg,Pleasure,Fear
488,emodb_small/images/ahn1gc4jxzwx0a6s13.jpg,Disconnection,0.5,0.4,0.3,98,2,426,299,emotic/emotic/images/emodb_small/images/ahn1gc4jxzwx0a6s13.jpg,Yearning,Yearning
489,framesdb/images/frame_77qu28arixwblan1.jpg,Disconnection,0.6,0.3,0.8,395,147,614,408,emotic/emotic/images/framesdb/images/frame_77qu28arixwblan1.jpg,Happiness,Confidence
490,ade20k/images/sun_avvemgvxatrpclie.jpg,Disconnection,0.4,0.4,0.7,138,56,269,168,emotic/emotic/images/ade20k/images/sun_avvemgvxatrpclie.jpg,Anticipation,Disconnection
491,framesdb/images/frame_6fdrr65sbgvhbs0o.jpg,Disconnection,0.6,0.5,0.6,451,54,504,231,emotic/emotic/images/framesdb/images/frame_6fdrr65sbgvhbs0o.jpg,Anticipation,Confidence
492,framesdb/images/frame_cirbkrxk7gfqdi0x.jpg,Disconnection,0.4,0.4,0.4,460,1385,733,1703,emotic/emotic/images/framesdb/images/frame_cirbkrxk7gfqdi0x.jpg,Fear,Doubt/Confusion
493,mscoco/images/COCO_val2014_000000198154.jpg,Disconnection,0.7,0.6,0.7,18,158,172,319,emotic/emotic/images/mscoco/images/COCO_val2014_000000198154.jpg,Happiness,Excitement
494,mscoco/images/COCO_train2014_000000261879.jpg,Fatigue,0.5,0.2,0.4,353,156,629,421,emotic/emotic/images/mscoco/images/COCO_train2014_000000261879.jpg,Happiness,Happiness
495,mscoco/images/COCO_train2014_000000162177.jpg,Fatigue,0.7,0.3,0.8,103,155,207,434,emotic/emotic/images/mscoco/images/COCO_train2014_000000162177.jpg,Anticipation,Anticipation
496,emodb_small/images/edknfl4d7l58nt06sm.jpg,Fatigue,0.2,0.7,0.2,27,1,339,226,emotic/emotic/images/emodb_small/images/edknfl4d7l58nt06sm.jpg,Pain,Pain
497,mscoco/images/COCO_val2014_000000553443.jpg,Fatigue,0.5,0.4,0.7,114,153,243,349,emotic/emotic/images/mscoco/images/COCO_val2014_000000553443.jpg,Disconnection,Fear
498,emodb_small/images/8w9mab5ujnmma506e1.jpg,Fatigue,0.5,0.1,0.2,192,17,505,335,emotic/emotic/images/emodb_small/images/8w9mab5ujnmma506e1.jpg,Fatigue,Fatigue
499,ade20k/images/sun_deeiqqckmjalhvyj.jpg,Fatigue,0.5,0.3,0.4,260,42,392,187,emotic/emotic/images/ade20k/images/sun_deeiqqckmjalhvyj.jpg,Excitement,Sensitivity
500,mscoco/images/COCO_val2014_000000523953.jpg,Fatigue,0.4,0.2,0.9,140,108,331,252,emotic/emotic/images/mscoco/images/COCO_val2014_000000523953.jpg,Disquietment,Pain
501,mscoco/images/COCO_train2014_000000241265.jpg,Fatigue,0.7,0.7,0.8,114,94,184,312,emotic/emotic/images/mscoco/images/COCO_train2014_000000241265.jpg,Excitement,Sensitivity
502,emodb_small/images/c3ezirejabm4sgyzix.jpg,Fatigue,0.3,0.4,0.4,203,42,457,377,emotic/emotic/images/emodb_small/images/c3ezirejabm4sgyzix.jpg,Fatigue,Fatigue
503,mscoco/images/COCO_train2014_000000205299.jpg,Fatigue,0.7,0.7,0.6,18,99,153,305,emotic/emotic/images/mscoco/images/COCO_train2014_000000205299.jpg,Disconnection,Disconnection
504,emodb_small/images/6vd6w47myjp3fuod1j.jpg,Fatigue,0.5,0.3,0.5,2,12,212,226,emotic/emotic/images/emodb_small/images/6vd6w47myjp3fuod1j.jpg,Fatigue,Fatigue
505,mscoco/images/COCO_val2014_000000069356.jpg,Fatigue,0.4,0.5,0.5,416,131,526,458,emotic/emotic/images/mscoco/images/COCO_val2014_000000069356.jpg,Happiness,Confidence
506,mscoco/images/COCO_val2014_000000016959.jpg,Fatigue,0.6,0.5,0.7,203,71,389,468,emotic/emotic/images/mscoco/images/COCO_val2014_000000016959.jpg,Surfing,Excitement
507,mscoco/images/COCO_train2014_000000264197.jpg,Fatigue,0.6,0.5,0.6,279,103,480,422,emotic/emotic/images/mscoco/images/COCO_train2014_000000264197.jpg,Pleasure,Fear
508,emodb_small/images/7izh0beosiq1gwvw2h.jpg,Fatigue,0.5,0.4,0.5,65,93,288,409,emotic/emotic/images/emodb_small/images/7izh0beosiq1gwvw2h.jpg,Fatigue,Fatigue
509,mscoco/images/COCO_train2014_000000154462.jpg,Fatigue,0.6,0.5,0.6,188,74,371,472,emotic/emotic/images/mscoco/images/COCO_train2014_000000154462.jpg,Doubt/Confusion,Fatigue
510,emodb_small/images/8xdy7wkwjf8cye47vf.jpg,Fatigue,0.5,0.5,0.7,142,10,261,245,emotic/emotic/images/emodb_small/images/8xdy7wkwjf8cye47vf.jpg,Fatigue,Fatigue
511,mscoco/images/COCO_train2014_000000157194.jpg,Fatigue,0.6,0.5,0.6,186,42,323,234,emotic/emotic/images/mscoco/images/COCO_train2014_000000157194.jpg,Happiness,Fatigue
512,emodb_small/images/7yfw4gdcdak0kdvqu2.jpg,Fatigue,0.4,0.3,0.4,0,1,245,183,emotic/emotic/images/emodb_small/images/7yfw4gdcdak0kdvqu2.jpg,Suffering,Fatigue
513,emodb_small/images/7ra2q7lp16or6suhp5.jpg,Fatigue,0.3,0.3,0.3,81,1,288,173,emotic/emotic/images/emodb_small/images/7ra2q7lp16or6suhp5.jpg,Fatigue,Fatigue
514,emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Fatigue,0.4,0.4,0.4,104,111,180,199,emotic/emotic/images/emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Disconnection,Anger
515,emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Fatigue,0.4,0.4,0.6,156,53,207,115,emotic/emotic/images/emodb_small/images/am9j3t9a22e5jzjfp2.jpg,Embarrassment,Disconnection
516,emodb_small/images/7wkw1c1nde6b0u2gqr.jpg,Fatigue,0.4,0.2,0.7,79,27,248,168,emotic/emotic/images/emodb_small/images/7wkw1c1nde6b0u2gqr.jpg,Sadness,Fatigue
517,mscoco/images/COCO_val2014_000000491689.jpg,Fatigue,0.7,0.6,0.9,120,8,321,463,emotic/emotic/images/mscoco/images/COCO_val2014_000000491689.jpg,Anticipation,Confidence
518,emodb_small/images/7hogfrr8pgo4xd9uza.jpg,Fatigue,0.4,0.2,0.2,10,28,231,184,emotic/emotic/images/emodb_small/images/7hogfrr8pgo4xd9uza.jpg,Fatigue,Fatigue
519,mscoco/images/COCO_train2014_000000155417.jpg,Fatigue,0.6,0.9,0.8,138,74,293,414,emotic/emotic/images/mscoco/images/COCO_train2014_000000155417.jpg,Confidence,Sensitivity
520,emodb_small/images/8ivunqxoi7to4qvg43.jpg,Fatigue,0.5,0.1,0.4,212,90,2003,1241,emotic/emotic/images/emodb_small/images/8ivunqxoi7to4qvg43.jpg,Fatigue,Fatigue
521,mscoco/images/COCO_train2014_000000256431.jpg,Fatigue,0.7,0.4,0.8,366,128,461,384,emotic/emotic/images/mscoco/images/COCO_train2014_000000256431.jpg,Happiness,Disconnection
522,emodb_small/images/8v2pdcpemnwcnqhrlt.jpg,Fatigue,0.3,0.5,0.5,91,5,414,518,emotic/emotic/images/emodb_small/images/8v2pdcpemnwcnqhrlt.jpg,Pleasure,Sensitivity
523,mscoco/images/COCO_val2014_000000573819.jpg,Fatigue,0.5,0.4,0.7,149,97,326,324,emotic/emotic/images/mscoco/images/COCO_val2014_000000573819.jpg,Engagement,Doubt/Confusion
524,mscoco/images/COCO_train2014_000000019375.jpg,Fatigue,0.7,0.4,0.7,34,204,175,489,emotic/emotic/images/mscoco/images/COCO_train2014_000000019375.jpg,Happiness,Doubt/Confusion
525,mscoco/images/COCO_train2014_000000091465.jpg,Fatigue,0.6,0.7,0.6,58,242,398,491,emotic/emotic/images/mscoco/images/COCO_train2014_000000091465.jpg,Affection,Sadness
526,mscoco/images/COCO_val2014_000000055223.jpg,Fatigue,0.6,0.7,0.9,370,146,544,413,emotic/emotic/images/mscoco/images/COCO_val2014_000000055223.jpg,Excitement,Anticipation
527,mscoco/images/COCO_train2014_000000112124.jpg,Fatigue,0.6,0.8,0.7,257,47,356,294,emotic/emotic/images/mscoco/images/COCO_train2014_000000112124.jpg,Excitement,Happiness
528,emodb_small/images/84ylr78s2vu1x66mau.jpg,Fatigue,0.3,0.6,0.4,34,5,186,136,emotic/emotic/images/emodb_small/images/84ylr78s2vu1x66mau.jpg,Fatigue,Doubt/Confusion
529,mscoco/images/COCO_train2014_000000168763.jpg,Fatigue,0.6,0.5,0.6,411,283,527,558,emotic/emotic/images/mscoco/images/COCO_train2014_000000168763.jpg,Anticipation,Fear
530,emodb_small/images/dffd0x4aalsu45395f.jpg,Fatigue,0.1,0.5,0.2,237,21,676,451,emotic/emotic/images/emodb_small/images/dffd0x4aalsu45395f.jpg,Fatigue,Fatigue
531,mscoco/images/COCO_train2014_000000493439.jpg,Fatigue,0.5,0.1,0.4,167,148,415,424,emotic/emotic/images/mscoco/images/COCO_train2014_000000493439.jpg,Fatigue,Relaxation
532,framesdb/images/frame_63mtckpdjfc0y9q8.jpg,Embarrassment,0.7,0.8,0.4,167,454,677,2166,emotic/emotic/images/framesdb/images/frame_63mtckpdjfc0y9q8.jpg,Happiness,Anger
533,mscoco/images/COCO_train2014_000000296153.jpg,Embarrassment,0.4,0.5,0.4,193,199,362,447,emotic/emotic/images/mscoco/images/COCO_train2014_000000296153.jpg,Surprise,Embarrassment
534,mscoco/images/COCO_train2014_000000485224.jpg,Embarrassment,0.6,0.2,1.0,300,87,444,411,emotic/emotic/images/mscoco/images/COCO_train2014_000000485224.jpg,Happiness,Pleasure
535,mscoco/images/COCO_train2014_000000472266.jpg,Embarrassment,0.8,0.7,0.7,379,22,563,442,emotic/emotic/images/mscoco/images/COCO_train2014_000000472266.jpg,Excitement,Excitement
536,emodb_small/images/b3kg3dju8rmaxpf4ia.jpg,Embarrassment,0.3,0.6,0.5,2,5,392,502,emotic/emotic/images/emodb_small/images/b3kg3dju8rmaxpf4ia.jpg,Disconnection,Doubt/Confusion
537,mscoco/images/COCO_train2014_000000387299.jpg,Embarrassment,0.7,1.0,1.0,298,60,446,290,emotic/emotic/images/mscoco/images/COCO_train2014_000000387299.jpg,Excitement,Excitement
538,mscoco/images/COCO_train2014_000000033272.jpg,Embarrassment,0.6,1.0,1.0,20,162,153,328,emotic/emotic/images/mscoco/images/COCO_train2014_000000033272.jpg,Excitement,Excitement
539,mscoco/images/COCO_val2014_000000555538.jpg,Embarrassment,0.5,0.5,0.7,49,27,162,349,emotic/emotic/images/mscoco/images/COCO_val2014_000000555538.jpg,Excitement,Barry
540,mscoco/images/COCO_train2014_000000502508.jpg,Embarrassment,0.6,0.6,0.5,322,161,488,387,emotic/emotic/images/mscoco/images/COCO_train2014_000000502508.jpg,Suffering,Disconnection
541,ade20k/images/labelme_uxykffazxuuosbb.jpg,Embarrassment,0.4,0.4,0.4,1628,771,2087,1944,emotic/emotic/images/ade20k/images/labelme_uxykffazxuuosbb.jpg,Happiness,Disconnection
542,mscoco/images/COCO_train2014_000000005471.jpg,Embarrassment,0.6,0.7,0.7,43,121,334,421,emotic/emotic/images/mscoco/images/COCO_train2014_000000005471.jpg,Pleasure,Excitement
543,emodb_small/images/eicizjamovv03k3xcj.jpg,Embarrassment,0.2,0.3,0.2,170,67,742,734,emotic/emotic/images/emodb_small/images/eicizjamovv03k3xcj.jpg,Sadness,Sadness
544,emodb_small/images/h7vpzemgea4y12fi5q.jpg,Embarrassment,0.3,0.6,0.6,5,22,218,300,emotic/emotic/images/emodb_small/images/h7vpzemgea4y12fi5q.jpg,Surprise,Pleasure
545,mscoco/images/COCO_train2014_000000018396.jpg,Embarrassment,0.5,0.2,1.0,176,18,561,589,emotic/emotic/images/mscoco/images/COCO_train2014_000000018396.jpg,Disconnection,Fatigue
546,framesdb/images/frame_k9xzbwxfy48vd3uw.jpg,Embarrassment,0.5,0.3,0.4,76,42,410,482,emotic/emotic/images/framesdb/images/frame_k9xzbwxfy48vd3uw.jpg,Affection,Happiness
547,mscoco/images/COCO_train2014_000000247068.jpg,Embarrassment,0.6,0.4,0.6,340,31,511,326,emotic/emotic/images/mscoco/images/COCO_train2014_000000247068.jpg,Happiness,Fear
548,mscoco/images/COCO_train2014_000000487458.jpg,Embarrassment,0.6,0.9,0.6,121,131,300,423,emotic/emotic/images/mscoco/images/COCO_train2014_000000487458.jpg,Anticipation,Anticipation
549,mscoco/images/COCO_train2014_000000499396.jpg,Embarrassment,0.7,0.4,0.4,119,70,374,326,emotic/emotic/images/mscoco/images/COCO_train2014_000000499396.jpg,Excitement,Excitement
550,mscoco/images/COCO_val2014_000000561491.jpg,Embarrassment,0.6,0.3,0.9,117,115,333,455,emotic/emotic/images/mscoco/images/COCO_val2014_000000561491.jpg,Happiness,Anticipation
551,mscoco/images/COCO_train2014_000000489107.jpg,Embarrassment,0.3,0.4,0.3,341,60,489,347,emotic/emotic/images/mscoco/images/COCO_train2014_000000489107.jpg,Pleasure,Excitement
552,ade20k/images/sun_aclothkttyccszmc.jpg,Embarrassment,0.5,0.4,0.6,153,103,203,251,emotic/emotic/images/ade20k/images/sun_aclothkttyccszmc.jpg,Happiness,Sensitivity
553,mscoco/images/COCO_val2014_000000487338.jpg,Embarrassment,0.6,0.6,0.6,316,146,628,531,emotic/emotic/images/mscoco/images/COCO_val2014_000000487338.jpg,Surprise,Surprise
554,framesdb/images/frame_0ldz88bmoxvgqove.jpg,Embarrassment,0.5,0.7,0.7,197,183,2125,2093,emotic/emotic/images/framesdb/images/frame_0ldz88bmoxvgqove.jpg,Anticipation,Peace
